Sigla Empresa,Nombre,Fecha,Año,Número de Mes,Origen,Nombre2,Ciudad Origen,Pais Origen,Destino,Nombre3,Ciudad Destino,Pais Destino,Tráfico (N/I),Tipo Vuelo,Pasajeros,Carga + Correo (Kg),Tráfico (N/I) 2,Tipo Vuelo 2,Tipo Vuelo (Regular - No Regular),Mes
DAL,DELTA,3/1/2025,2025,3,SYR,SYRACUSE INTER,SYRACUSE,ESTADOS UNIDOS,BOG,BOGOTA - EL DORADO,"BOGOTÁ, D.C.",COLOMBIA,I,R,4,0,Internacional,Regular,Regular,marzo
DAL,DELTA,3/1/2025,2025,3,TPA,TAMPA INTL,TAMPA,ESTADOS UNIDOS,BOG,BOGOTA - EL DORADO,"BOGOTÁ, D.C.",COLOMBIA,I,R,8,0,Internacional,Regular,Regular,marzo
DAL,DELTA,3/1/2025,2025,3,TPA,TAMPA INTL,TAMPA,ESTADOS UNIDOS,CTG,CARTAGENA - RAFAEL NUÑEZ,CARTAGENA DE INDIAS,COLOMBIA,I,R,47,0,Internacional,Regular,Regular,marzo
DAL,DELTA,3/1/2025,2025,3,TUS,TUCSON INTERNATIONAL AIRPORT,ARIZONA,ESTADOS UNIDOS,BOG,BOGOTA - EL DORADO,"BOGOTÁ, D.C.",COLOMBIA,I,R,7,0,Internacional,Regular,Regular,marzo
DAL,DELTA,3/1/2025,2025,3,TVC,CHERRY CAPITAL,TREVERSE CITY,ESTADOS UNIDOS,BOG,BOGOTA - EL DORADO,"BOGOTÁ, D.C.",COLOMBIA,I,R,2,0,Internacional,Regular,Regular,marzo
DAL,DELTA,3/1/2025,2025,3,TYS,MC GHEE TYSO,KNOXVILLE,ESTADOS UNIDOS,BOG,BOGOTA - EL DORADO,"BOGOTÁ, D.C.",COLOMBIA,I,R,4,0,Internacional,Regular,Regular,marzo
DAL,DELTA,3/1/2025,2025,3,VCE,TESSERA,VENECIA,ITALIA,BOG,BOGOTA - EL DORADO,"BOGOTÁ, D.C.",COLOMBIA,I,R,3,0,Internacional,Regular,Regular,marzo
DAL,DELTA,3/1/2025,2025,3,XNA,FAYETTEVELLI,ARKANSAS,ESTADOS UNIDOS,BOG,BOGOTA - EL DORADO,"BOGOTÁ, D.C.",COLOMBIA,I,R,11,0,Internacional,Regular,Regular,marzo
DAL,DELTA,3/1/2025,2025,3,XNA,FAYETTEVELLI,ARKANSAS,ESTADOS UNIDOS,CTG,CARTAGENA - RAFAEL NUÑEZ,CARTAGENA DE INDIAS,COLOMBIA,I,R,45,0,Internacional,Regular,Regular,marzo
DAL,DELTA,3/1/2025,2025,3,YUL,MONTRÉAL-PIERRE ELLIOTT TRUDEAU INT,MONTREAL,CANADA,BOG,BOGOTA - EL DORADO,"BOGOTÁ, D.C.",COLOMBIA,I,R,32,0,Internacional,Regular,Regular,marzo
DAL,DELTA,3/1/2025,2025,3,YUL,MONTRÉAL-PIERRE ELLIOTT TRUDEAU INT,MONTREAL,CANADA,CTG,CARTAGENA - RAFAEL NUÑEZ,CARTAGENA DE INDIAS,COLOMBIA,I,R,59,0,Internacional,Regular,Regular,marzo
DAL,DELTA,3/1/2025,2025,3,YWG,JAMES ARMSTRONG RICHARDSON,WINNIPEG,CANADA,BOG,BOGOTA - EL DORADO,"BOGOTÁ, D.C.",COLOMBIA,I,R,12,0,Internacional,Regular,Regular,marzo
DAL,DELTA,3/1/2025,2025,3,YXU,ONTARIO LONDON INTL AIRPORT,LONDON,ONTARIO,BOG,BOGOTA - EL DORADO,"BOGOTÁ, D.C.",COLOMBIA,I,R,2,0,Internacional,Regular,Regular,marzo
DAL,DELTA,3/1/2025,2025,3,YYZ,LESTER B PEARSON INTL,TORONTO,CANADA,BOG,BOGOTA - EL DORADO,"BOGOTÁ, D.C.",COLOMBIA,I,R,41,0,Internacional,Regular,Regular,marzo
DAL,DELTA,3/1/2025,2025,3,YYZ,LESTER B PEARSON INTL,TORONTO,CANADA,CTG,CARTAGENA - RAFAEL NUÑEZ,CARTAGENA DE INDIAS,COLOMBIA,I,R,63,0,Internacional,Regular,Regular,marzo
DLH,LUFTHANSA,3/1/2025,2025,3,AMS,SCHIPHOL,AMSTERDAM,HOLANDA,BOG,BOGOTA - EL DORADO,"BOGOTÁ, D.C.",COLOMBIA,I,R,49,0,Internacional,Regular,Regular,marzo
DLH,LUFTHANSA,3/1/2025,2025,3,ARN,ARLAND,ESTOCOLMO,SUECIA,BOG,BOGOTA - EL DORADO,"BOGOTÁ, D.C.",COLOMBIA,I,R,36,0,Internacional,Regular,Regular,marzo
DLH,LUFTHANSA,3/1/2025,2025,3,BCN,BARCELONA,BARCELONA,ESPAÑA,BOG,BOGOTA - EL DORADO,"BOGOTÁ, D.C.",COLOMBIA,I,R,59,0,Internacional,Regular,Regular,marzo
DLH,LUFTHANSA,3/1/2025,2025,3,BER,AEROPUERTO DE BERLÍN-BRANDEBURGO WILLY BRANDT,BERLIN,ALEMANIA,BOG,BOGOTA - EL DORADO,"BOGOTÁ, D.C.",COLOMBIA,I,R,195,0,Internacional,Regular,Regular,marzo
DLH,LUFTHANSA,3/1/2025,2025,3,BHX,INTERNATIONAL BIRMINGHAN,BIRMINGHAN,INGLATERRA,BOG,BOGOTA - EL DORADO,"BOGOTÁ, D.C.",COLOMBIA,I,R,1,0,Internacional,Regular,Regular,marzo
DLH,LUFTHANSA,3/1/2025,2025,3,BOG,BOGOTA - EL DORADO,"BOGOTÁ, D.C.",COLOMBIA,AMS,SCHIPHOL,AMSTERDAM,HOLANDA,I,R,33,0,Internacional,Regular,Regular,marzo
DLH,LUFTHANSA,3/1/2025,2025,3,BOG,BOGOTA - EL DORADO,"BOGOTÁ, D.C.",COLOMBIA,ARN,ARLAND,ESTOCOLMO,SUECIA,I,R,32,0,Internacional,Regular,Regular,marzo
DLH,LUFTHANSA,3/1/2025,2025,3,BOG,BOGOTA - EL DORADO,"BOGOTÁ, D.C.",COLOMBIA,BCN,BARCELONA,BARCELONA,ESPAÑA,I,R,106,0,Internacional,Regular,Regular,marzo
DLH,LUFTHANSA,3/1/2025,2025,3,BOG,BOGOTA - EL DORADO,"BOGOTÁ, D.C.",COLOMBIA,BER,AEROPUERTO DE BERLÍN-BRANDEBURGO WILLY BRANDT,BERLIN,ALEMANIA,I,R,247,0,Internacional,Regular,Regular,marzo
DLH,LUFTHANSA,3/1/2025,2025,3,BOG,BOGOTA - EL DORADO,"BOGOTÁ, D.C.",COLOMBIA,BHX,INTERNATIONAL BIRMINGHAN,BIRMINGHAN,INGLATERRA,I,R,1,0,Internacional,Regular,Regular,marzo
DLH,LUFTHANSA,3/1/2025,2025,3,BOG,BOGOTA - EL DORADO,"BOGOTÁ, D.C.",COLOMBIA,CAI,AEROPUERTO INTERNACIONAL DE EL CAIRO,EL CAIRO,EGIPTO,I,R,1,0,Internacional,Regular,Regular,marzo
DLH,LUFTHANSA,3/1/2025,2025,3,BOG,BOGOTA - EL DORADO,"BOGOTÁ, D.C.",COLOMBIA,CDG,CHARLES DE GAULLE,PARIS,FRANCIA,I,R,200,0,Internacional,Regular,Regular,marzo
DLH,LUFTHANSA,3/1/2025,2025,3,BOG,BOGOTA - EL DORADO,"BOGOTÁ, D.C.",COLOMBIA,CPH,KASTRUP,COPENHAGEN,DINAMARCA,I,R,46,0,Internacional,Regular,Regular,marzo
DLH,LUFTHANSA,3/1/2025,2025,3,BOG,BOGOTA - EL DORADO,"BOGOTÁ, D.C.",COLOMBIA,FRA,FRANKFURT MAIN,FRANKFURT,ALEMANIA,I,R,4046,60329,Internacional,Regular,Regular,marzo
DLH,LUFTHANSA,3/1/2025,2025,3,BOG,BOGOTA - EL DORADO,"BOGOTÁ, D.C.",COLOMBIA,GVA,SESTRI,GENOVA,ITALIA,I,R,54,0,Internacional,Regular,Regular,marzo
DLH,LUFTHANSA,3/1/2025,2025,3,BOG,BOGOTA - EL DORADO,"BOGOTÁ, D.C.",COLOMBIA,HAM,FUHLSBUETTEL,HAMBURG,ALEMANIA,I,R,166,0,Internacional,Regular,Regular,marzo
DLH,LUFTHANSA,3/1/2025,2025,3,BOG,BOGOTA - EL DORADO,"BOGOTÁ, D.C.",COLOMBIA,LHR,HEATHROW,LONDRES,INGLATERRA,I,R,15,0,Internacional,Regular,Regular,marzo
DLH,LUFTHANSA,3/1/2025,2025,3,BOG,BOGOTA - EL DORADO,"BOGOTÁ, D.C.",COLOMBIA,MUC,AEROPUERTO INTERNACIONAL DE MUNICH,MUNICH,ALEMANIA,I,R,278,0,Internacional,Regular,Regular,marzo
DLH,LUFTHANSA,3/1/2025,2025,3,BOG,BOGOTA - EL DORADO,"BOGOTÁ, D.C.",COLOMBIA,TLV,BEN GURION,TEL AVIV,ISRAEL,I,R,50,0,Internacional,Regular,Regular,marzo
DLH,LUFTHANSA,3/1/2025,2025,3,BOG,BOGOTA - EL DORADO,"BOGOTÁ, D.C.",COLOMBIA,VIE,VIENNA INTERNATIONAL AIRPORT,VIENNA,AUSTRIA,I,R,139,0,Internacional,Regular,Regular,marzo
DLH,LUFTHANSA,3/1/2025,2025,3,BOG,BOGOTA - EL DORADO,"BOGOTÁ, D.C.",COLOMBIA,WAW,FEDERIC CHOPN,WARSAW,POLONIA,I,R,41,0,Internacional,Regular,Regular,marzo
DLH,LUFTHANSA,3/1/2025,2025,3,BOG,BOGOTA - EL DORADO,"BOGOTÁ, D.C.",COLOMBIA,ZRH,ZURICH,ZURICH,SUIZA,I,R,200,0,Internacional,Regular,Regular,marzo
DLH,LUFTHANSA,3/1/2025,2025,3,CAI,AEROPUERTO INTERNACIONAL DE EL CAIRO,EL CAIRO,EGIPTO,BOG,BOGOTA - EL DORADO,"BOGOTÁ, D.C.",COLOMBIA,I,R,5,0,Internacional,Regular,Regular,marzo
DLH,LUFTHANSA,3/1/2025,2025,3,CDG,CHARLES DE GAULLE,PARIS,FRANCIA,BOG,BOGOTA - EL DORADO,"BOGOTÁ, D.C.",COLOMBIA,I,R,137,0,Internacional,Regular,Regular,marzo
DLH,LUFTHANSA,3/1/2025,2025,3,CPH,KASTRUP,COPENHAGEN,DINAMARCA,BOG,BOGOTA - EL DORADO,"BOGOTÁ, D.C.",COLOMBIA,I,R,39,0,Internacional,Regular,Regular,marzo
DLH,LUFTHANSA,3/1/2025,2025,3,DXB,INTERNATIONAL DUBAI,DUBAI,EMIRATOS ARABE,BOG,BOGOTA - EL DORADO,"BOGOTÁ, D.C.",COLOMBIA,I,R,2,0,Internacional,Regular,Regular,marzo
DLH,LUFTHANSA,3/1/2025,2025,3,FRA,FRANKFURT MAIN,FRANKFURT,ALEMANIA,BOG,BOGOTA - EL DORADO,"BOGOTÁ, D.C.",COLOMBIA,I,R,3083,250719,Internacional,Regular,Regular,marzo
DLH,LUFTHANSA,3/1/2025,2025,3,GVA,SESTRI,GENOVA,ITALIA,BOG,BOGOTA - EL DORADO,"BOGOTÁ, D.C.",COLOMBIA,I,R,11,0,Internacional,Regular,Regular,marzo
DLH,LUFTHANSA,3/1/2025,2025,3,HAM,FUHLSBUETTEL,HAMBURG,ALEMANIA,BOG,BOGOTA - EL DORADO,"BOGOTÁ, D.C.",COLOMBIA,I,R,128,0,Internacional,Regular,Regular,marzo
DLH,LUFTHANSA,3/1/2025,2025,3,HND,HENDERSON EXECUTIVE,LAS VEGAS,ESTADOS UNIDOS,BOG,BOGOTA - EL DORADO,"BOGOTÁ, D.C.",COLOMBIA,I,R,4,0,Internacional,Regular,Regular,marzo
DLH,LUFTHANSA,3/1/2025,2025,3,LHR,HEATHROW,LONDRES,INGLATERRA,BOG,BOGOTA - EL DORADO,"BOGOTÁ, D.C.",COLOMBIA,I,R,32,0,Internacional,Regular,Regular,marzo
DLH,LUFTHANSA,3/1/2025,2025,3,MUC,AEROPUERTO INTERNACIONAL DE MUNICH,MUNICH,ALEMANIA,BOG,BOGOTA - EL DORADO,"BOGOTÁ, D.C.",COLOMBIA,I,R,189,0,Internacional,Regular,Regular,marzo
DLH,LUFTHANSA,3/1/2025,2025,3,TLV,BEN GURION,TEL AVIV,ISRAEL,BOG,BOGOTA - EL DORADO,"BOGOTÁ, D.C.",COLOMBIA,I,R,19,0,Internacional,Regular,Regular,marzo
DLH,LUFTHANSA,3/1/2025,2025,3,VIE,VIENNA INTERNATIONAL AIRPORT,VIENNA,AUSTRIA,BOG,BOGOTA - EL DORADO,"BOGOTÁ, D.C.",COLOMBIA,I,R,1,0,Internacional,Regular,Regular,marzo
DLH,LUFTHANSA,3/1/2025,2025,3,WAW,FEDERIC CHOPN,WARSAW,POLONIA,BOG,BOGOTA - EL DORADO,"BOGOTÁ, D.C.",COLOMBIA,I,R,61,0,Internacional,Regular,Regular,marzo
DLH,LUFTHANSA,3/1/2025,2025,3,ZRH,ZURICH,ZURICH,SUIZA,BOG,BOGOTA - EL DORADO,"BOGOTÁ, D.C.",COLOMBIA,I,R,166,0,Internacional,Regular,Regular,marzo
DWI,ARAJET SUCURSAL COLOMBIA,3/1/2025,2025,3,BOG,BOGOTA - EL DORADO,"BOGOTÁ, D.C.",COLOMBIA,PUJ,PUNTA CANA INTL,PUNTA CANA,REPUBLICA DOMINICANA,I,R,908,0,Internacional,Regular,Regular,marzo
DWI,ARAJET SUCURSAL COLOMBIA,3/1/2025,2025,3,BOG,BOGOTA - EL DORADO,"BOGOTÁ, D.C.",COLOMBIA,SDQ,LAS AMERICAS,SANTO DOMINGO,REPUBLICA DOMINICANA,I,R,3112,0,Internacional,Regular,Regular,marzo
DWI,ARAJET SUCURSAL COLOMBIA,3/1/2025,2025,3,CTG,CARTAGENA - RAFAEL NUÑEZ,CARTAGENA DE INDIAS,COLOMBIA,PUJ,PUNTA CANA INTL,PUNTA CANA,REPUBLICA DOMINICANA,I,R,863,0,Internacional,Regular,Regular,marzo
DWI,ARAJET SUCURSAL COLOMBIA,3/1/2025,2025,3,CTG,CARTAGENA - RAFAEL NUÑEZ,CARTAGENA DE INDIAS,COLOMBIA,SDQ,LAS AMERICAS,SANTO DOMINGO,REPUBLICA DOMINICANA,I,R,1705,0,Internacional,Regular,Regular,marzo
DWI,ARAJET SUCURSAL COLOMBIA,3/1/2025,2025,3,MDE,RIONEGRO - JOSE M. CORDOVA,RIONEGRO - ANTIOQUIA,COLOMBIA,PUJ,PUNTA CANA INTL,PUNTA CANA,REPUBLICA DOMINICANA,I,R,124,0,Internacional,Regular,Regular,marzo
DWI,ARAJET SUCURSAL COLOMBIA,3/1/2025,2025,3,MDE,RIONEGRO - JOSE M. CORDOVA,RIONEGRO - ANTIOQUIA,COLOMBIA,SDQ,LAS AMERICAS,SANTO DOMINGO,REPUBLICA DOMINICANA,I,R,4165,0,Internacional,Regular,Regular,marzo
DWI,ARAJET SUCURSAL COLOMBIA,3/1/2025,2025,3,PUJ,PUNTA CANA INTL,PUNTA CANA,REPUBLICA DOMINICANA,BOG,BOGOTA - EL DORADO,"BOGOTÁ, D.C.",COLOMBIA,I,R,956,0,Internacional,Regular,Regular,marzo
DWI,ARAJET SUCURSAL COLOMBIA,3/1/2025,2025,3,PUJ,PUNTA CANA INTL,PUNTA CANA,REPUBLICA DOMINICANA,CTG,CARTAGENA - RAFAEL NUÑEZ,CARTAGENA DE INDIAS,COLOMBIA,I,R,743,0,Internacional,Regular,Regular,marzo
DWI,ARAJET SUCURSAL COLOMBIA,3/1/2025,2025,3,SDQ,LAS AMERICAS,SANTO DOMINGO,REPUBLICA DOMINICANA,BOG,BOGOTA - EL DORADO,"BOGOTÁ, D.C.",COLOMBIA,I,R,3173,0,Internacional,Regular,Regular,marzo
DWI,ARAJET SUCURSAL COLOMBIA,3/1/2025,2025,3,SDQ,LAS AMERICAS,SANTO DOMINGO,REPUBLICA DOMINICANA,CTG,CARTAGENA - RAFAEL NUÑEZ,CARTAGENA DE INDIAS,COLOMBIA,I,R,1324,0,Internacional,Regular,Regular,marzo
DWI,ARAJET SUCURSAL COLOMBIA,3/1/2025,2025,3,SDQ,LAS AMERICAS,SANTO DOMINGO,REPUBLICA DOMINICANA,MDE,RIONEGRO - JOSE M. CORDOVA,RIONEGRO - ANTIOQUIA,COLOMBIA,I,R,4019,0,Internacional,Regular,Regular,marzo
EDW,EDELWEISS,3/1/2025,2025,3,AMS,SCHIPHOL,AMSTERDAM,HOLANDA,BOG,BOGOTA - EL DORADO,"BOGOTÁ, D.C.",COLOMBIA,I,R,11,0,Internacional,Regular,Regular,marzo
EDW,EDELWEISS,3/1/2025,2025,3,AMS,SCHIPHOL,AMSTERDAM,HOLANDA,CTG,CARTAGENA - RAFAEL NUÑEZ,CARTAGENA DE INDIAS,COLOMBIA,I,R,4,0,Internacional,Regular,Regular,marzo
EDW,EDELWEISS,3/1/2025,2025,3,BCN,BARCELONA,BARCELONA,ESPAÑA,BOG,BOGOTA - EL DORADO,"BOGOTÁ, D.C.",COLOMBIA,I,R,28,0,Internacional,Regular,Regular,marzo
EDW,EDELWEISS,3/1/2025,2025,3,BER,AEROPUERTO DE BERLÍN-BRANDEBURGO WILLY BRANDT,BERLIN,ALEMANIA,BOG,BOGOTA - EL DORADO,"BOGOTÁ, D.C.",COLOMBIA,I,R,74,0,Internacional,Regular,Regular,marzo
EDW,EDELWEISS,3/1/2025,2025,3,BER,AEROPUERTO DE BERLÍN-BRANDEBURGO WILLY BRANDT,BERLIN,ALEMANIA,CTG,CARTAGENA - RAFAEL NUÑEZ,CARTAGENA DE INDIAS,COLOMBIA,I,R,16,0,Internacional,Regular,Regular,marzo
EDW,EDELWEISS,3/1/2025,2025,3,BLQ,GUGLIELMO MARCONI,BOLOGNA,ITALIA,CTG,CARTAGENA - RAFAEL NUÑEZ,CARTAGENA DE INDIAS,COLOMBIA,I,R,1,0,Internacional,Regular,Regular,marzo
EDW,EDELWEISS,3/1/2025,2025,3,BOG,BOGOTA - EL DORADO,"BOGOTÁ, D.C.",COLOMBIA,AMM,QUEEN ALIA,AMM,JORDAN,I,R,1,0,Internacional,Regular,Regular,marzo
EDW,EDELWEISS,3/1/2025,2025,3,BOG,BOGOTA - EL DORADO,"BOGOTÁ, D.C.",COLOMBIA,AMS,SCHIPHOL,AMSTERDAM,HOLANDA,I,R,12,0,Internacional,Regular,Regular,marzo
EDW,EDELWEISS,3/1/2025,2025,3,BOG,BOGOTA - EL DORADO,"BOGOTÁ, D.C.",COLOMBIA,ARN,ARLAND,ESTOCOLMO,SUECIA,I,R,2,0,Internacional,Regular,Regular,marzo
EDW,EDELWEISS,3/1/2025,2025,3,BOG,BOGOTA - EL DORADO,"BOGOTÁ, D.C.",COLOMBIA,BCN,BARCELONA,BARCELONA,ESPAÑA,I,R,88,0,Internacional,Regular,Regular,marzo
EDW,EDELWEISS,3/1/2025,2025,3,BOG,BOGOTA - EL DORADO,"BOGOTÁ, D.C.",COLOMBIA,BER,AEROPUERTO DE BERLÍN-BRANDEBURGO WILLY BRANDT,BERLIN,ALEMANIA,I,R,28,0,Internacional,Regular,Regular,marzo
EDW,EDELWEISS,3/1/2025,2025,3,BOG,BOGOTA - EL DORADO,"BOGOTÁ, D.C.",COLOMBIA,BLL,BILLUND,BILLUND,DINAMARCA,I,R,2,0,Internacional,Regular,Regular,marzo
EDW,EDELWEISS,3/1/2025,2025,3,BOG,BOGOTA - EL DORADO,"BOGOTÁ, D.C.",COLOMBIA,BRU,BRUXELLES,BRUSELAS,BELGICA,I,R,1,0,Internacional,Regular,Regular,marzo
EDW,EDELWEISS,3/1/2025,2025,3,BOG,BOGOTA - EL DORADO,"BOGOTÁ, D.C.",COLOMBIA,CDG,CHARLES DE GAULLE,PARIS,FRANCIA,I,R,125,0,Internacional,Regular,Regular,marzo
EDW,EDELWEISS,3/1/2025,2025,3,BOG,BOGOTA - EL DORADO,"BOGOTÁ, D.C.",COLOMBIA,CPH,KASTRUP,COPENHAGEN,DINAMARCA,I,R,13,0,Internacional,Regular,Regular,marzo
EDW,EDELWEISS,3/1/2025,2025,3,BOG,BOGOTA - EL DORADO,"BOGOTÁ, D.C.",COLOMBIA,DUB,DUBLIN,DUBLIN,IRLANDA,I,R,10,0,Internacional,Regular,Regular,marzo
EDW,EDELWEISS,3/1/2025,2025,3,BOG,BOGOTA - EL DORADO,"BOGOTÁ, D.C.",COLOMBIA,DXB,INTERNATIONAL DUBAI,DUBAI,EMIRATOS ARABE,I,R,7,0,Internacional,Regular,Regular,marzo
EDW,EDELWEISS,3/1/2025,2025,3,BOG,BOGOTA - EL DORADO,"BOGOTÁ, D.C.",COLOMBIA,GVA,SESTRI,GENOVA,ITALIA,I,R,6,0,Internacional,Regular,Regular,marzo
EDW,EDELWEISS,3/1/2025,2025,3,BOG,BOGOTA - EL DORADO,"BOGOTÁ, D.C.",COLOMBIA,HAM,FUHLSBUETTEL,HAMBURG,ALEMANIA,I,R,10,0,Internacional,Regular,Regular,marzo
EDW,EDELWEISS,3/1/2025,2025,3,BOG,BOGOTA - EL DORADO,"BOGOTÁ, D.C.",COLOMBIA,LHR,HEATHROW,LONDRES,INGLATERRA,I,R,3,0,Internacional,Regular,Regular,marzo
EDW,EDELWEISS,3/1/2025,2025,3,BOG,BOGOTA - EL DORADO,"BOGOTÁ, D.C.",COLOMBIA,NLU,AEROPUERTO INTERNACIONAL FELIPE ANGELES,CIUDAD DE MEXICO,MEXICO,I,R,5,0,Internacional,Regular,Regular,marzo
EDW,EDELWEISS,3/1/2025,2025,3,BOG,BOGOTA - EL DORADO,"BOGOTÁ, D.C.",COLOMBIA,VIE,VIENNA INTERNATIONAL AIRPORT,VIENNA,AUSTRIA,I,R,59,0,Internacional,Regular,Regular,marzo
EDW,EDELWEISS,3/1/2025,2025,3,BOG,BOGOTA - EL DORADO,"BOGOTÁ, D.C.",COLOMBIA,WAW,FEDERIC CHOPN,WARSAW,POLONIA,I,R,5,0,Internacional,Regular,Regular,marzo
EDW,EDELWEISS,3/1/2025,2025,3,BOG,BOGOTA - EL DORADO,"BOGOTÁ, D.C.",COLOMBIA,ZRH,ZURICH,ZURICH,SUIZA,I,R,1162,0,Internacional,Regular,Regular,marzo
EDW,EDELWEISS,3/1/2025,2025,3,BOM,MUMBAI,MUMBAI,INDIA,CTG,CARTAGENA - RAFAEL NUÑEZ,CARTAGENA DE INDIAS,COLOMBIA,I,R,2,0,Internacional,Regular,Regular,marzo
EDW,EDELWEISS,3/1/2025,2025,3,BRU,BRUXELLES,BRUSELAS,BELGICA,CTG,CARTAGENA - RAFAEL NUÑEZ,CARTAGENA DE INDIAS,COLOMBIA,I,R,2,0,Internacional,Regular,Regular,marzo
EDW,EDELWEISS,3/1/2025,2025,3,BUD,FERIHEGY,BUDAPEST,HUNGRIA,CTG,CARTAGENA - RAFAEL NUÑEZ,CARTAGENA DE INDIAS,COLOMBIA,I,R,2,0,Internacional,Regular,Regular,marzo
EDW,EDELWEISS,3/1/2025,2025,3,CAN,AEROPUERTO INTERNACIONAL BAIYUN,CANTON,CHINA,CTG,CARTAGENA - RAFAEL NUÑEZ,CARTAGENA DE INDIAS,COLOMBIA,I,R,1,0,Internacional,Regular,Regular,marzo
EDW,EDELWEISS,3/1/2025,2025,3,CDG,CHARLES DE GAULLE,PARIS,FRANCIA,BOG,BOGOTA - EL DORADO,"BOGOTÁ, D.C.",COLOMBIA,I,R,152,0,Internacional,Regular,Regular,marzo
EDW,EDELWEISS,3/1/2025,2025,3,CDG,CHARLES DE GAULLE,PARIS,FRANCIA,CTG,CARTAGENA - RAFAEL NUÑEZ,CARTAGENA DE INDIAS,COLOMBIA,I,R,22,0,Internacional,Regular,Regular,marzo
EDW,EDELWEISS,3/1/2025,2025,3,CPH,KASTRUP,COPENHAGEN,DINAMARCA,BOG,BOGOTA - EL DORADO,"BOGOTÁ, D.C.",COLOMBIA,I,R,9,0,Internacional,Regular,Regular,marzo
EDW,EDELWEISS,3/1/2025,2025,3,CPH,KASTRUP,COPENHAGEN,DINAMARCA,CTG,CARTAGENA - RAFAEL NUÑEZ,CARTAGENA DE INDIAS,COLOMBIA,I,R,4,0,Internacional,Regular,Regular,marzo
EDW,EDELWEISS,3/1/2025,2025,3,CTG,CARTAGENA - RAFAEL NUÑEZ,CARTAGENA DE INDIAS,COLOMBIA,BER,AEROPUERTO DE BERLÍN-BRANDEBURGO WILLY BRANDT,BERLIN,ALEMANIA,I,R,65,0,Internacional,Regular,Regular,marzo
EDW,EDELWEISS,3/1/2025,2025,3,CTG,CARTAGENA - RAFAEL NUÑEZ,CARTAGENA DE INDIAS,COLOMBIA,BIO,BILBAO,BILBAO,ESPAÑA,I,R,3,0,Internacional,Regular,Regular,marzo
EDW,EDELWEISS,3/1/2025,2025,3,CTG,CARTAGENA - RAFAEL NUÑEZ,CARTAGENA DE INDIAS,COLOMBIA,BLQ,GUGLIELMO MARCONI,BOLOGNA,ITALIA,I,R,4,0,Internacional,Regular,Regular,marzo
EDW,EDELWEISS,3/1/2025,2025,3,CTG,CARTAGENA - RAFAEL NUÑEZ,CARTAGENA DE INDIAS,COLOMBIA,BRU,BRUXELLES,BRUSELAS,BELGICA,I,R,38,0,Internacional,Regular,Regular,marzo
EDW,EDELWEISS,3/1/2025,2025,3,CTG,CARTAGENA - RAFAEL NUÑEZ,CARTAGENA DE INDIAS,COLOMBIA,BUD,FERIHEGY,BUDAPEST,HUNGRIA,I,R,4,0,Internacional,Regular,Regular,marzo
EDW,EDELWEISS,3/1/2025,2025,3,CTG,CARTAGENA - RAFAEL NUÑEZ,CARTAGENA DE INDIAS,COLOMBIA,CDG,CHARLES DE GAULLE,PARIS,FRANCIA,I,R,129,0,Internacional,Regular,Regular,marzo
EDW,EDELWEISS,3/1/2025,2025,3,CTG,CARTAGENA - RAFAEL NUÑEZ,CARTAGENA DE INDIAS,COLOMBIA,CPH,KASTRUP,COPENHAGEN,DINAMARCA,I,R,8,0,Internacional,Regular,Regular,marzo
EDW,EDELWEISS,3/1/2025,2025,3,CTG,CARTAGENA - RAFAEL NUÑEZ,CARTAGENA DE INDIAS,COLOMBIA,DUB,DUBLIN,DUBLIN,IRLANDA,I,R,2,0,Internacional,Regular,Regular,marzo
EDW,EDELWEISS,3/1/2025,2025,3,CTG,CARTAGENA - RAFAEL NUÑEZ,CARTAGENA DE INDIAS,COLOMBIA,DUS,DUSSELDORT INTER,ALEMANIA,EUROPA,I,R,14,0,Internacional,Regular,Regular,marzo
EDW,EDELWEISS,3/1/2025,2025,3,CTG,CARTAGENA - RAFAEL NUÑEZ,CARTAGENA DE INDIAS,COLOMBIA,FCO,FIUMIFINO,ROMA,ITALIA,I,R,14,0,Internacional,Regular,Regular,marzo
EDW,EDELWEISS,3/1/2025,2025,3,CTG,CARTAGENA - RAFAEL NUÑEZ,CARTAGENA DE INDIAS,COLOMBIA,FLR,AEROPUERTO DE FLORENCIA,FLORENCIA,ITALIA,I,R,1,0,Internacional,Regular,Regular,marzo
EDW,EDELWEISS,3/1/2025,2025,3,CTG,CARTAGENA - RAFAEL NUÑEZ,CARTAGENA DE INDIAS,COLOMBIA,GVA,SESTRI,GENOVA,ITALIA,I,R,38,0,Internacional,Regular,Regular,marzo
EDW,EDELWEISS,3/1/2025,2025,3,CTG,CARTAGENA - RAFAEL NUÑEZ,CARTAGENA DE INDIAS,COLOMBIA,HAJ,HANNOVER,HANNOVER,ALEMANIA,I,R,6,0,Internacional,Regular,Regular,marzo
EDW,EDELWEISS,3/1/2025,2025,3,CTG,CARTAGENA - RAFAEL NUÑEZ,CARTAGENA DE INDIAS,COLOMBIA,HAM,FUHLSBUETTEL,HAMBURG,ALEMANIA,I,R,21,0,Internacional,Regular,Regular,marzo
EDW,EDELWEISS,3/1/2025,2025,3,CTG,CARTAGENA - RAFAEL NUÑEZ,CARTAGENA DE INDIAS,COLOMBIA,KUL,SEPANG,KUALA,MALASIA,I,R,2,0,Internacional,Regular,Regular,marzo
